return,regime
0.05845386921505824,2
-0.0006550848554733868,2
0.07460587830892695,2
0.03693983252814825,2
0.035457156086337926,0
-0.019225363071841306,0
0.061606437933545255,1
0.019101194645227082,1
-0.03634236004347435,1
0.03119415520754809,1
0.0608802573826297,1
0.01547007433195735,1
-0.07945453456071983,1
-0.051741456406211306,0
0.06830108678455371,0
-0.04498064005298996,0
0.08955456753573321,0
0.038202423147246645,0
0.0,0
0.06685239729685,0
0.023299691543119394,1
0.03473726719804948,1
0.00012060918166700851,0
0.02896108205722059,0
-0.011214153916982106,1
-0.016870027490793027,1
-0.02000443434813215,1
-0.05497589709267492,0
-0.06942069205227763,0
0.1091473371290057,0
-0.004063693320404682,0
0.010448165209627547,0
0.04637494795633801,0
0.04340524351658037,0
0.03216315659135316,0
-0.0066750975956701986,0
-0.06005557602269407,0
0.040580907794923515,0
0.011829761330794275,0
0.025052395642688907,0
0.025350746063635965,1
-0.018198080929162752,0
0.005659655717515033,0
0.00893448525673235,0
0.051190117047673844,0
0.012759138170065798,0
0.03797114983971084,0
0.019212206880792726,0
0.02360941111501602,1
-0.013344129505783786,1
0.051676655568409835,1
-0.029992142920104325,0
0.031646571729027295,1
0.04630655019168883,1
0.029637493440361595,1
0.02592644894983609,1
-0.035248238240423,1
0.04551569607798012,1
0.00829582035482046,1
0.006951008412829474,1
0.023206644380471708,1
0.020645050202025228,1
-0.013437781005806615,0
0.0394640434114637,1
-0.013796493104704322,1
0.023550838468569868,0
0.027471894028158195,0
-0.002536602020212775,0
-0.029629193853174973,0
0.05620464293233507,0
-0.015705764923429344,0
0.009834000328512671,0
0.01285601302164463,0
-0.020312024065165746,0
0.022589114744569372,0
-0.06094990493190022,0
-0.025516071131283513,0
0.08505957835119515,0
0.0036552586527545117,0
-0.01728276187770761,0
-0.049786436353102426,0
-0.0008259024047075902,0
0.06726564485924458,0
0.003941610875477952,0
0.0170113211466556,0
0.0034760430980322887,0
0.036470995725039534,0
0.001197854679009902,0
5.778195427885713e-05,0
-0.017337017108272623,0
0.03683848406287349,0
0.02027187719300927,0
0.017894629095529524,1
0.03929152786277901,1
0.0012498279610102525,0
0.00992646813235587,0
0.01411278617104239,0
0.006374956155734912,0
0.020554040968524978,0
0.0029178879805635827,0
0.020149378165544407,0
0.023564162307754044,1
0.030565842848494507,1
0.012127898265305248,1
0.05635918475341062,1
-0.036360492155130264,0
-0.02741047238395844,0
0.0051682250332294455,0
0.0243089939831016,0
0.0057511045156071194,0
0.03704609140504922,0
0.0319203254988345,1
0.00594528556835483,0
-0.06910415645334456,0
0.018549439677099766,0
-0.08804852976316546,0
0.08006526281047321,0
0.032416201658249655,0
0.018100127076156936,0
0.040852480598339014,0
-0.06377107129043558,0
0.06958658823553887,0
0.01511963115115611,0
-0.01674371247172768,0
0.019457747020517724,0
0.022104865010972752,0
0.03619828366773814,0
0.029055185477683487,1
-0.00040358297498832574,1
-0.07916588487337839,0
-0.12487117811598769,0
0.12698350695055893,0
0.04764526100922617,0
0.01773445920264094,0
0.05889202492815482,0
0.06979680754659312,1
-0.03744365626489832,0
-0.024933513855422196,0
0.10877683354069667,1
0.03704836883183815,1
-0.010190589578531695,1
0.02780554037384153,1
0.045399274155281555,1
0.05291046235787156,1
0.006566136840297387,1
0.022427415326453648,1
0.024412618531076014,1
0.029759699828610264,1
-0.04660549645504508,1
0.07016382290195855,1
-0.008034965768823232,1
0.046247793642999246,1
-0.05274126350767627,1
-0.029517107378815743,0
0.03759049469401332,0
-0.0877690213275848,0
0.002257190338198045,0
-0.08246058366379116,2
0.09208760050782905,0
-0.040802014102905404,2
-0.09244582454587891,2
0.08127551884345863,2
0.05559152739198625,2
-0.057628263528354595,2
0.06288747786106841,0
-0.025142579381460473,0
0.03707753980963968,0
0.015975140521249154,0
0.004616252979973368,0
0.06479967133106102,1
0.03273332943057694,0
-0.016252088059583003,0
-0.04743453397257358,1
-0.02170854069685857,0
0.09134376661649335,0
0.04565539484749492,1
0.015926524893616456,1
0.05218676540808809,1
0.032701985078115614,1
-0.04031974071800526,1
0.0505798040051868,1
0.03528019111714564,1
0.012109132951557244,1
0.02336544486832315,1
0.02100466981754856,1
-0.008923432071036852,1
0.05963338483966818,1
-0.024060244422572152,1
0.026856391151690806,1
-0.01269477838922839,0
-0.055719174292190976,0
-0.00867014376643227,0
0.06284494227097959,0
0.05138611906242829,0
0.023031507002519103,0
0.020519557405096478,0
0.03562036495851717,0
0.0238374088945974,1
-0.010321640401933951,0
