return,regime
-0.007868456008976787,0
-0.003114322257169011,0
0.009223958869738036,0
0.014833505295454907,0
0.006034654368005432,0
0.009190868343121883,0
0.01958594980098427,0
0.008468780901822015,0
0.01253426675933178,0
0.0008972768682562471,0
0.00399577081661584,0
-0.00345550242641679,0
-0.00993982469557364,0
0.00041989178085399814,0
0.00021074897878414767,0
0.008379049634971159,0
-0.005157614487167561,0
-0.02947471709923888,0
0.039268533688221474,0
0.05136792548563718,0
-0.02076820924538969,0
-0.005853388168931994,0
0.010941640894613247,0
0.0046570479744754145,0
0.006730562340718338,0
0.006191596171567282,0
0.013095712264677317,0
0.010104466779494947,0
0.010050007210819834,0
0.0027506810243309587,0
0.013040152302499441,0
-0.014492151190971247,0
0.012851306397213103,0
0.003252328582305175,0
-0.0022177725546574933,0
0.01070281231510073,0
0.011273958513833726,0
0.014509957041067612,0
0.008614007257260914,0
0.015584669540288365,0
-4.795763718223878e-05,0
0.0031900148411345697,0
-0.0068146607079561106,0
-0.010205290911767362,0
0.0008712404968760357,0
0.002934627525844613,0
-0.0014731285624703938,0
0.014638482710269018,0
0.011803672678144084,0
-0.003756641262945948,0
0.01627111348880006,0
0.016589471469778072,0
0.00664747562215906,0
0.001125069220648589,0
-0.0005989099024931166,0
0.011804032848084178,0
0.0063436820068565325,0
0.00040564161473244376,0
-0.005077168722378178,0
0.01103526016459,0
0.009316345349774657,0
0.0006632855920125635,0
0.012317077238096497,0
0.0016117884437518715,0
0.0018115420031754592,0
-0.0010122335413643713,0
0.0005888303394168126,0
-0.008764665054355025,0
-0.006902519886502034,0
0.005356216441539052,0
0.0007893972747303746,0
0.010152094705182302,0
-0.019258790866683695,0
-0.016476765910964808,0
0.0038031050103484176,0
-0.00858302121305432,0
0.01113910155891551,0
0.00857413969793197,0
-0.0029422397543483747,0
-0.006368779380850009,0
0.015490634723461794,0
0.004696629939001218,0
-0.0016966041269229626,0
0.008025132211437747,0
0.010531068160100299,0
0.0008397173863503582,0
-0.002779254139778198,0
0.011415386417268802,0
-0.005715393909284994,0
0.007227240294749082,0
0.008309958920033722,0
0.000568473022987348,0
0.024038124870588762,0
-0.013067386148876925,0
0.005451549711003922,0
-0.0032341942606252116,0
-0.004967504001147982,0
-0.011121930468908303,0
0.008791855651355762,0
-0.00246151360005209,0
0.008095588613419746,0
0.00029361547658757203,0
-0.003932507939425567,0
-0.0017621276459811597,0
0.012011172327216935,0
0.00850937198603341,0
0.008832291928398517,0
0.0040299505383920575,0
-7.220785199812951e-05,0
0.020198091587977363,0
0.005990221442707666,0
-0.0031377154626400783,0
0.0011427162468220509,0
-0.009394912087385632,0
-0.025738569474171413,0
0.003298541442006142,0
0.0018563273488816368,0
0.006165622804116033,0
-0.00039490866563041127,0
0.007960944307034312,0
0.007101729998339579,0
0.0005132143437258652,0
0.006123540157552565,0
0.010679953309760348,0
-0.004687422226521409,0
-0.0002688007488206301,0
-0.001065935829129394,0
0.005409772076222286,0
-0.012382046520041934,0
-0.010362970701219387,0
0.006864970269002235,0
-0.00852828516180082,0
0.006821188943454404,0
0.0018848606913064447,0
-0.00036701301356534266,0
0.0066883576370226905,0
-0.00545870717433139,0
-0.008623056771214888,0
0.006362578881903946,0
0.018743651724056454,0
0.011109310703421027,0
-0.0009013114447058435,0
0.01938876677821555,0
-0.0002470202892758122,0
0.01826247809119197,0
0.012469162304825199,0
0.001495342186513815,0
0.027691126457111803,0
-0.005676071973885755,0
0.003109755498188038,0
-0.00041501416583122896,0
-0.0007462368204688152,0
0.019794625691420542,0
0.01667509403751266,0
-0.014285757364231655,0
0.02759513713915296,0
0.0066869612314546245,0
0.006711681785295021,0
0.014538876629938358,0
-0.00941743158379027,0
-0.000985046404928358,0
-0.005564093822714722,0
0.012135012668876843,0
0.0015257547930311866,0
-0.008617225422961838,0
-0.015477270960518652,0
-0.0127138757560733,0
0.008659745586801604,0
0.0015391417958707798,0
0.0089747252859107,0
0.01168391315915751,0
-0.001893000641710496,0
-0.010136478050699393,0
0.0007032379632687658,0
0.0020409928430773494,0
-0.0031031395879053125,0
-0.020649090295138617,0
-0.011380056674829553,0
-0.027521466895860325,0
-0.039726746136983904,2
0.008297421754492884,2
-0.016620603045993776,2
0.023818632655454808,2
-0.027975449924893536,2
-0.04182975418132939,2
-0.011577412973600487,2
0.036659189624990596,2
-0.008060668311742236,2
0.03312888793110136,2
-0.02665975905147533,2
0.026757325359999973,0
0.0058791832168849645,0
-0.011637313724320086,0
-0.0022371111398507004,0
-0.001186388212307099,0
-0.0066040250405866585,0
-0.02479262763297796,0
-0.015203621613753326,0
0.04541348739100881,0
0.03555333085911916,0
-0.00163141959723212,0
-0.013630509516419753,0
0.008497904770714992,0
-0.02408375311761979,0
0.016804606488950657,0
0.008807188330461457,0
0.023541870671069942,0
0.014516534739853926,0
0.013165436116303386,0
-0.024556632438410886,0
0.010683565243410742,0
-0.01680980089415396,0
0.005979516801830842,0
0.021565861751609905,0
0.00012251593346901402,0
0.003961183092398901,0
-0.006742719696708255,0
0.015166177154061211,0
-0.0026568628039523867,0
0.011540996721580044,0
0.011052711962307171,0
0.006029650885929216,0
0.006510889611180737,0
